Trade_ID,Firm_ID,Amount,Status
35443,103,35405.58,PASS
35444,102,43253.83,FAIL
35445,101,55456.8,FAIL
35446,102,51345.44,PASS
35447,102,45061.26,PASS
35448,101,50944.56,PASS
35449,104,30348.28,PASS
35450,104,24638.64,PASS
35451,104,73000.1,PASS
35452,104,60459.06,FAIL
35453,105,72642.93,PASS
35454,101,74733.33,PASS
35455,105,78865.03,PASS
35456,103,46597.14,PASS
35457,103,52403.18,PASS
35458,102,40988.58,PASS
35459,104,21692.27,PASS
35460,105,35424.29,PASS
35461,103,40593.56,PASS
35462,104,28925.86,PASS
35463,103,55756.55,FAIL
35464,101,79556.74,PASS
35465,104,50766.35,FAIL
35466,102,29026.07,PASS
35467,104,45162.02,PASS
35468,101,38363.28,PASS
35469,105,65298.3,PASS
35470,104,45128.14,PASS
35471,104,53898.05,PASS
35472,104,69664.14,PASS
35473,103,30955.98,PASS
35474,105,65975.76,PASS
35475,104,60392.1,PASS
35476,105,46105.68,PASS
35477,104,40120.37,PASS
35478,105,35956.31,PASS
35479,105,46390.14,PASS
35480,103,48206.82,PASS
35481,101,68495.94,PASS
35482,104,41801.24,PASS
35483,105,42182.98,PASS
35484,104,80724.18,PASS
35485,102,41079.39,PASS
35486,103,44643.33,PASS
35487,103,38981.53,PASS
35488,105,57693.44,PASS
35489,104,73390.44,PASS
35490,104,36072.13,PASS
35491,105,44806.76,PASS
35492,101,86595.45,PASS
35493,104,37732.84,PASS
35494,103,42770.11,PASS
35495,103,47201.68,PASS
35496,103,46130.6,PASS
35497,103,31018.37,PASS
35498,104,50769.99,PASS
35499,104,32729.33,FAIL
35500,105,50728.05,PASS
35501,105,68991.64,PASS
35502,102,47632.34,PASS
35503,102,48413.29,FAIL
35504,105,68003.66,PASS
35505,105,62554.9,PASS
35506,102,4257.21,PASS
35507,101,68659.62,PASS
35508,101,69363.28,FAIL
35509,103,66823.83,PASS
35510,102,71728.84,FAIL
35511,105,49514.75,PASS
35512,101,37891.8,FAIL
35513,105,87486.02,PASS
35514,102,46495.05,PASS
35515,103,47984.12,FAIL
35516,103,34560.26,PASS
35517,104,47202.48,PASS
35518,105,50690.75,PASS
35519,103,54251.88,FAIL
35520,104,53472.35,PASS
35521,105,53370.64,PASS
35522,102,43704.48,PASS
35523,102,46341.07,PASS
35524,105,60162.51,PASS
35525,104,55042.04,PASS
35526,105,57230.44,PASS
35527,102,34840.29,FAIL
35528,102,69940.07,PASS
35529,104,41660.89,PASS
35530,104,46738.38,PASS
35531,102,57550.9,PASS
35532,105,69273.77,PASS
35533,104,35537.03,PASS
35534,105,74034.19,PASS
35535,104,13150.49,PASS
35536,101,21565.53,PASS
35537,101,49264.99,PASS
35538,101,65637.76,PASS
35539,105,50762.87,PASS
35540,104,72569.11,FAIL
35541,103,53417.77,PASS
35542,101,40979.15,PASS
35543,102,29397.66,PASS
35544,105,51928.93,PASS
35545,101,23789.66,PASS
35546,103,49324.87,PASS
35547,102,46599.59,PASS
35548,105,54195.29,PASS
35549,105,29283.45,PASS
35550,104,69319.6,PASS
35551,102,73081.43,PASS
35552,101,55428.46,PASS
35553,102,61908.98,PASS
35554,102,63986.94,PASS
35555,105,43831.64,PASS
35556,102,67098.86,PASS
35557,102,53015.45,PASS
35558,105,85218.65,PASS
35559,104,37410.75,PASS
35560,104,35673.88,PASS
35561,104,50375.17,PASS
35562,104,61131.33,PASS
35563,103,60101.29,PASS
35564,104,45187.35,PASS
35565,104,52997.26,PASS
35566,101,50736.41,FAIL
35567,104,61326.94,PASS
35568,104,42439.19,PASS
35569,103,51722.38,PASS
35570,105,78154.64,PASS
35571,104,57765.44,PASS
35572,105,64119.96,PASS
35573,105,58135.67,PASS
35574,105,34503.36,PASS
35575,103,52077.21,PASS
35576,105,76230.45,PASS
35577,102,60547.81,PASS
35578,105,50293.71,PASS
35579,105,27827.56,PASS
35580,104,54225.62,FAIL
35581,102,40910.21,PASS
35582,102,42268.8,FAIL
35583,101,42687.4,PASS
35584,101,39728.27,PASS
35585,105,66358.93,PASS
35586,103,59089.01,PASS
35587,102,55883.92,PASS
35588,102,48749.42,PASS
35589,105,54190.99,PASS
35590,102,50389.84,PASS
35591,101,67154.6,PASS
35592,104,59899.37,PASS
35593,104,65432.69,PASS
35594,101,43017.09,PASS
35595,104,32856.66,FAIL
35596,104,47588.32,PASS
35597,102,66651.1,PASS
35598,105,29305.56,PASS
35599,103,60995.65,PASS
35600,101,48855.29,PASS
35601,104,35417.36,PASS
35602,102,21913.33,PASS
35603,101,49312.06,PASS
35604,101,33855.02,FAIL
35605,105,62534.56,PASS
35606,103,49042.82,PASS
35607,101,47870.37,PASS
35608,105,39187.54,PASS
35609,103,73001.47,PASS
35610,102,44573.52,PASS
35611,101,54429.51,PASS
35612,101,32337.6,FAIL
35613,103,61840.25,PASS
35614,105,64234.49,PASS
35615,103,59460.4,PASS
35616,105,57541.29,PASS
35617,104,61060.37,PASS
35618,104,35041.82,PASS
35619,105,33138.39,PASS
35620,101,53884.7,PASS
35621,102,44727.69,PASS
35622,102,50958.19,FAIL
35623,104,75574.3,PASS
35624,102,26782.07,PASS
35625,104,24480.87,PASS
35626,103,41186.29,PASS
35627,103,32046.07,FAIL
35628,103,56841.45,PASS
35629,101,41344.48,PASS
35630,105,22514.42,PASS
35631,104,77968.39,PASS
35632,102,35272.12,PASS
35633,101,30366.06,PASS
35634,104,51584.11,PASS
35635,104,52325.71,PASS
35636,105,62706.97,PASS
35637,105,22573.59,PASS
35638,102,47394.25,PASS
35639,101,45797.16,PASS
35640,101,64039.54,PASS
35641,102,40174.45,PASS
35642,102,54035.13,PASS
35643,103,52922.89,PASS
35644,104,40576.35,PASS
35645,102,47275.25,PASS
35646,104,55708.02,PASS
35647,104,68135.42,PASS
35648,101,50075.82,PASS
35649,102,52499.1,PASS
35650,104,10933.34,PASS
35651,104,46523.77,PASS
35652,105,56748.55,PASS
35653,102,28466.1,PASS
35654,103,56504.23,PASS
35655,104,51885.58,FAIL
35656,105,82195.43,PASS
35657,103,63764.47,PASS
35658,101,56090.2,FAIL
35659,104,76268.74,PASS
35660,105,37426.92,PASS
35661,105,38869.89,PASS
35662,103,44672.96,PASS
35663,105,42196.66,FAIL
35664,103,31934.55,PASS
35665,104,38128.58,PASS
35666,103,58965.19,PASS
35667,102,51760.81,PASS
35668,105,51149.42,PASS
35669,105,41246.99,PASS
35670,105,49931.12,PASS
35671,102,43669.27,PASS
35672,101,46328.24,PASS
35673,104,33533.76,PASS
35674,101,65481.62,PASS
35675,103,14190.19,PASS
35676,101,54987.4,PASS
35677,105,49018.38,PASS
35678,105,62527.05,PASS
35679,102,63954.78,PASS
35680,101,39751.5,PASS
35681,101,9862.16,PASS
35682,103,44379.61,PASS
35683,103,32905.5,PASS
35684,105,34853.93,PASS
35685,103,63659.04,PASS
35686,101,68767.79,PASS
35687,104,77705.17,PASS
35688,105,64458.57,PASS
35689,103,42478.38,PASS
35690,105,40392.93,PASS
35691,101,54154.26,PASS
35692,101,19542.78,PASS
35693,101,36220.85,PASS
35694,103,63181.54,PASS
35695,101,61594.63,PASS
35696,102,58158.0,PASS
35697,104,48710.68,PASS
35698,105,50744.04,PASS
35699,102,45400.49,PASS
35700,101,47073.68,PASS
35701,104,66424.78,PASS
35702,104,58110.82,PASS
35703,101,53686.46,PASS
35704,102,41571.13,PASS
35705,103,38811.01,PASS
35706,103,38359.71,PASS
35707,102,43398.74,PASS
35708,104,60464.42,PASS
35709,104,68968.6,PASS
35710,104,55425.03,PASS
35711,103,49399.99,PASS
35712,101,27635.19,PASS
35713,104,48727.37,PASS
35714,102,38452.78,PASS
35715,104,29854.12,PASS
35716,103,54617.36,PASS
35717,105,65893.97,PASS
35718,105,55558.08,PASS
35719,104,13086.74,FAIL
35720,101,42512.62,PASS
35721,102,63279.75,FAIL
35722,103,44758.46,PASS
35723,102,45775.19,PASS
35724,105,38423.15,PASS
35725,103,45175.21,FAIL
35726,102,40949.57,PASS
35727,101,35572.12,PASS
35728,101,42317.4,PASS
35729,104,48874.13,PASS
35730,103,55666.64,FAIL
35731,105,24737.64,PASS
35732,101,63858.21,PASS
35733,104,44405.92,PASS
35734,101,51687.37,PASS
35735,101,48626.3,PASS
35736,104,52611.5,PASS
35737,103,60871.49,PASS
35738,104,59691.4,PASS
35739,105,59236.92,PASS
35740,101,32679.3,PASS
35741,105,63848.45,PASS
35742,104,43912.89,PASS
35743,105,26205.74,PASS
35744,105,63259.3,FAIL
35745,103,40920.81,PASS
35746,103,24378.32,PASS
35747,103,68674.93,PASS
35748,102,53470.98,PASS
35749,101,59835.42,PASS
35750,104,67938.02,PASS
35751,103,28257.68,PASS
35752,101,41885.75,PASS
35753,103,56181.06,PASS
35754,103,45008.93,PASS
35755,102,54323.65,PASS
35756,105,42828.56,PASS
35757,101,64021.93,PASS
35758,104,53387.53,PASS
35759,104,84061.96,PASS
35760,104,71967.48,PASS
35761,105,34353.42,PASS
35762,105,83895.38,PASS
35763,105,86216.32,PASS
35764,103,39787.69,PASS
35765,105,41064.76,PASS
35766,102,67265.01,PASS
35767,105,44887.5,FAIL
35768,104,47965.2,PASS
35769,103,44431.71,PASS
35770,103,43363.4,PASS
35771,105,18714.72,FAIL
35772,104,39863.92,PASS
35773,101,56242.72,PASS
35774,103,40981.89,PASS
35775,102,32199.54,PASS
35776,104,54942.83,PASS
35777,104,69800.82,PASS
35778,102,53140.47,FAIL
35779,101,66697.41,PASS
35780,101,50107.96,PASS
35781,101,67648.48,PASS
35782,101,57113.32,PASS
35783,105,40153.24,PASS
35784,101,56515.28,PASS
35785,101,64468.1,PASS
35786,103,41068.45,PASS
35787,103,60890.15,PASS
35788,103,70452.27,PASS
35789,104,57656.86,PASS
35790,104,57316.58,PASS
35791,101,50493.67,PASS
35792,103,55042.85,PASS
35793,103,40515.49,FAIL
35794,105,59922.57,PASS
35795,104,49975.73,PASS
35796,105,32332.04,FAIL
35797,102,40986.34,PASS
35798,105,56883.38,PASS
35799,101,49140.33,PASS
35800,105,35264.1,PASS
35801,102,64773.74,PASS
35802,102,33418.27,PASS
35803,103,30585.18,PASS
35804,101,65198.19,PASS
35805,101,52852.48,PASS
35806,105,50317.69,PASS
35807,102,31801.47,PASS
35808,102,66202.96,PASS
35809,101,71175.51,PASS
35810,102,65948.31,PASS
35811,104,80288.24,PASS
35812,101,50891.47,FAIL
35813,104,74671.51,PASS
35814,101,88947.88,PASS
35815,101,38943.1,PASS
35816,103,70437.8,PASS
35817,101,40908.82,PASS
35818,104,44715.73,PASS
35819,102,88209.9,PASS
35820,102,57476.75,PASS
35821,104,63383.62,PASS
35822,103,32803.63,PASS
35823,104,74519.53,PASS
35824,105,1938.87,PASS
35825,101,79856.59,PASS
35826,102,60844.26,PASS
35827,103,46612.38,PASS
35828,103,53555.39,PASS
35829,101,65897.84,PASS
35830,105,57889.62,PASS
35831,105,50407.16,FAIL
35832,103,38862.23,FAIL
35833,104,79774.19,PASS
35834,104,61567.05,PASS
35835,101,57735.09,PASS
35836,104,37902.8,FAIL
35837,103,76541.71,PASS
35838,104,42630.27,PASS
35839,105,58030.25,PASS
35840,102,71621.98,PASS
35841,105,57265.14,PASS
35842,105,33726.04,PASS
35843,101,49789.53,PASS
35844,103,61967.69,PASS
35845,101,40967.59,PASS
35846,101,50817.28,PASS
35847,103,39841.33,PASS
35848,102,79274.19,PASS
35849,103,53756.23,PASS
35850,101,60318.71,PASS
35851,101,39366.38,PASS
35852,101,60108.59,PASS
35853,104,29591.47,PASS
35854,104,52357.18,PASS
35855,103,42724.65,PASS
35856,105,60718.11,PASS
35857,104,45930.99,PASS
35858,103,35940.69,PASS
35859,105,54717.33,FAIL
35860,105,48614.58,PASS
35861,103,6891.44,PASS
35862,103,83588.9,PASS
35863,102,84864.03,PASS
35864,101,59371.86,FAIL
35865,103,82000.96,PASS
35866,101,40530.41,PASS
35867,103,52251.22,PASS
35868,105,50240.57,PASS
35869,105,62832.78,PASS
35870,101,46175.05,PASS
35871,102,30892.48,PASS
35872,101,23375.25,PASS
35873,104,27012.3,PASS
35874,104,59970.86,PASS
35875,102,19585.86,PASS
35876,101,43788.17,PASS
35877,101,55259.78,PASS
35878,104,40734.37,PASS
35879,102,70069.77,PASS
35880,104,52793.51,PASS
35881,101,52672.87,PASS
35882,103,17161.58,PASS
35883,104,68232.16,PASS
35884,101,47802.95,PASS
35885,104,48776.97,PASS
35886,102,61684.91,PASS
35887,102,20109.21,PASS
35888,101,55414.23,PASS
35889,104,45678.83,PASS
35890,104,56094.53,PASS
35891,102,46664.31,PASS
35892,103,23903.79,PASS
35893,104,43123.17,PASS
35894,101,47466.03,PASS
35895,103,71784.22,FAIL
35896,102,53090.42,PASS
35897,105,68048.61,PASS
35898,103,51499.67,FAIL
35899,102,40652.91,PASS
35900,102,64730.82,PASS
35901,104,36673.74,FAIL
35902,102,44084.8,PASS
35903,105,38758.25,FAIL
35904,105,37546.98,PASS
35905,102,55028.67,PASS
35906,105,42744.8,PASS
35907,105,58155.27,PASS
35908,105,52128.02,PASS
35909,102,33491.61,PASS
35910,103,41516.86,PASS
35911,103,29422.0,PASS
35912,104,69497.39,PASS
35913,102,27991.72,PASS
35914,105,54090.1,PASS
35915,101,72957.44,PASS
35916,104,85826.66,PASS
35917,105,30545.21,PASS
35918,105,37618.63,PASS
35919,105,50569.2,FAIL
35920,101,35626.99,PASS
35921,105,40102.26,FAIL
35922,103,49902.04,PASS
35923,102,45888.67,PASS
35924,105,35311.38,PASS
35925,104,41130.89,PASS
35926,104,44427.34,PASS
35927,102,54391.53,PASS
35928,101,55776.54,PASS
35929,105,65648.25,PASS
35930,102,72722.66,PASS
35931,101,33657.36,PASS
35932,105,63976.42,PASS
35933,102,78818.17,PASS
35934,102,19839.07,PASS
35935,105,37820.03,FAIL
35936,102,53575.51,FAIL
35937,102,42419.65,PASS
35938,104,48820.16,PASS
35939,101,53579.96,PASS
35940,103,45951.81,PASS
35941,104,32019.39,PASS
35942,104,43273.96,PASS
35943,102,43343.64,PASS
35944,103,24922.72,PASS
35945,102,36898.23,PASS
35946,102,41974.91,PASS
35947,101,43928.86,PASS
35948,104,4254.07,PASS
35949,101,37743.36,PASS
35950,101,36239.09,PASS
35951,104,70614.58,PASS
35952,101,45021.36,PASS
35953,101,30259.44,PASS
35954,102,67066.53,PASS
35955,103,36267.99,PASS
35956,102,46264.69,PASS
35957,101,53734.88,PASS
35958,101,70451.53,PASS
35959,103,47887.4,PASS
35960,101,54062.15,PASS
35961,103,85815.31,PASS
35962,105,53063.28,PASS
35963,105,56246.76,PASS
35964,105,84338.62,PASS
35965,104,49033.09,PASS
35966,104,26558.99,PASS
35967,105,69009.75,FAIL
35968,101,57284.9,PASS
35969,105,31910.92,PASS
35970,103,68782.67,PASS
35971,102,70742.97,PASS
35972,105,50906.0,PASS
35973,104,63138.66,PASS
35974,105,64395.29,PASS
35975,105,54196.38,PASS
35976,101,55899.3,PASS
35977,101,63031.83,PASS
35978,103,60394.44,PASS
35979,101,65067.39,PASS
35980,102,34392.75,PASS
35981,103,33543.44,PASS
35982,104,47001.86,PASS
35983,105,25063.34,PASS
35984,105,41952.71,PASS
35985,103,49278.51,PASS
35986,102,59612.09,PASS
35987,102,46731.11,PASS
35988,105,66717.64,PASS
35989,105,72568.8,PASS
35990,105,33181.96,PASS
35991,103,58385.4,PASS
35992,103,43202.03,FAIL
35993,102,32741.1,PASS
35994,104,27894.89,FAIL
35995,105,28938.15,PASS
35996,104,35527.33,PASS
35997,105,54894.05,FAIL
35998,104,34557.13,FAIL
35999,104,36719.47,PASS
36000,102,65351.05,PASS
36001,101,15951.95,PASS
36002,105,52588.94,PASS
36003,103,56379.88,PASS
36004,105,55319.56,PASS
36005,102,25690.41,PASS
36006,103,45545.84,FAIL
36007,102,48287.13,PASS
36008,105,23876.64,FAIL
36009,101,42832.62,PASS
36010,105,47123.14,PASS
36011,101,68633.28,PASS
36012,102,44200.57,PASS
36013,102,60667.95,PASS
36014,103,29564.7,PASS
36015,101,33019.58,PASS
36016,105,56637.58,PASS
36017,101,49742.59,PASS
36018,103,55223.13,PASS
36019,104,50254.31,PASS
36020,104,35498.44,PASS
36021,103,38480.5,PASS
36022,105,34185.56,PASS
36023,102,59548.06,PASS
36024,102,58590.24,PASS
36025,104,52052.93,PASS
36026,101,43282.32,PASS
36027,103,56612.17,PASS
36028,105,54129.18,PASS
36029,102,26468.33,PASS
36030,102,34078.85,PASS
36031,104,53018.41,PASS
36032,105,54507.24,PASS
36033,102,52830.79,PASS
36034,103,74688.34,PASS
36035,105,72820.48,PASS
36036,105,49683.22,PASS
36037,105,39311.46,PASS
36038,101,28593.72,PASS
36039,105,26256.13,PASS
36040,103,40137.7,PASS
36041,102,47856.21,PASS
36042,101,27607.27,PASS
36043,101,45416.32,PASS
36044,104,58565.14,PASS
36045,102,58592.34,PASS
36046,102,50673.64,PASS
36047,102,26782.25,PASS
36048,104,58470.39,PASS
36049,104,41847.86,PASS
36050,104,30171.77,PASS
36051,101,40080.64,PASS
36052,103,38198.55,PASS
36053,102,57504.0,PASS
36054,104,42026.3,PASS
36055,103,39672.16,PASS
36056,104,41785.07,PASS
36057,103,59611.94,PASS
36058,103,54184.24,PASS
36059,104,50755.27,PASS
36060,105,85562.66,PASS
36061,102,35501.69,PASS
36062,104,62745.79,PASS
36063,103,37156.71,PASS
36064,105,63078.08,PASS
36065,102,29964.56,PASS
36066,102,55468.91,PASS
36067,101,39139.5,PASS
36068,104,39825.04,PASS
36069,105,43886.2,FAIL
36070,102,42140.32,FAIL
36071,102,33885.84,PASS
36072,102,52090.74,PASS
36073,105,6318.4,FAIL
36074,103,40262.95,PASS
36075,104,63340.68,PASS
36076,102,69394.02,PASS
36077,104,38386.07,PASS
36078,105,35920.82,PASS
36079,105,41656.22,PASS
36080,104,53547.61,PASS
36081,105,21858.1,PASS
36082,102,45900.31,PASS
36083,102,38814.31,PASS
36084,102,47294.04,PASS
36085,103,82553.82,PASS
36086,103,56678.57,PASS
36087,103,73861.12,PASS
36088,102,52106.19,PASS
36089,101,63363.37,PASS
36090,102,51279.99,PASS
36091,104,42416.67,PASS
36092,101,60779.41,PASS
36093,101,52099.69,PASS
36094,101,42753.14,PASS
36095,102,49349.18,PASS
36096,105,47797.97,PASS
36097,105,62739.37,PASS
36098,104,49171.91,PASS
36099,101,34258.01,PASS
36100,102,58118.97,PASS
36101,103,67220.32,PASS
36102,102,42012.44,FAIL
36103,105,40080.48,PASS
36104,105,40170.09,FAIL
36105,101,42168.93,PASS
36106,104,35843.21,PASS
36107,103,41850.87,PASS
36108,105,38951.86,PASS
36109,105,49780.84,PASS
36110,105,71928.11,PASS
36111,102,15549.15,PASS
36112,101,46006.81,PASS
36113,103,68248.68,PASS
36114,105,78476.01,PASS
36115,105,50451.36,PASS
36116,101,59148.67,FAIL
36117,101,39425.61,FAIL
36118,102,22710.29,PASS
36119,103,61499.16,PASS
36120,104,51316.37,PASS
36121,103,33119.59,PASS
36122,104,56865.4,PASS
36123,103,24086.01,PASS
36124,102,43926.34,PASS
36125,102,29438.69,PASS
36126,101,35149.61,PASS
36127,101,24144.7,PASS
36128,105,73009.57,PASS
36129,104,60222.72,FAIL
36130,103,51817.98,PASS
36131,102,61819.08,PASS
36132,102,41199.27,PASS
36133,101,43977.47,PASS
36134,101,66129.72,FAIL
36135,101,45776.47,PASS
36136,104,57252.46,FAIL
36137,105,49808.46,PASS
36138,103,74322.31,PASS
36139,102,39160.33,PASS
36140,105,51489.03,PASS
36141,102,26115.08,PASS
36142,101,9926.18,PASS
36143,101,72281.95,PASS
36144,102,48127.11,PASS
36145,105,45577.54,PASS
36146,104,49878.27,PASS
36147,103,46998.28,PASS
36148,105,22802.96,PASS
36149,103,43015.48,PASS
36150,102,77415.85,PASS
36151,104,68967.43,PASS
36152,105,36375.52,PASS
36153,101,82414.78,PASS
36154,105,38346.92,PASS
36155,103,38771.57,PASS
36156,101,52862.99,PASS
36157,103,43740.79,PASS
36158,103,61282.24,PASS
36159,105,73065.13,PASS
36160,103,57182.21,PASS
36161,103,42562.14,PASS
36162,105,53056.97,PASS
36163,105,60504.76,PASS
36164,104,72725.05,PASS
36165,104,32329.48,PASS
36166,102,38335.33,PASS
36167,101,43601.02,PASS
36168,103,50639.13,PASS
36169,103,44028.75,PASS
36170,101,26279.34,PASS
36171,101,28851.36,PASS
36172,103,62124.36,PASS
36173,102,68626.15,PASS
36174,105,56146.29,PASS
36175,104,54137.28,FAIL
36176,103,48492.06,PASS
36177,103,57617.14,FAIL
36178,105,80121.71,PASS
36179,105,54202.66,PASS
36180,105,73177.39,PASS
36181,105,43781.02,PASS
36182,105,62177.98,PASS
36183,101,43963.91,PASS
36184,103,45134.51,PASS
36185,101,50172.11,PASS
36186,101,56378.93,PASS
36187,101,36132.7,PASS
36188,102,44263.63,PASS
36189,105,49031.58,PASS
36190,103,50340.85,PASS
36191,103,48189.73,PASS
36192,102,32309.68,PASS
36193,105,49118.93,PASS
36194,101,86514.91,PASS
36195,105,61575.47,PASS
36196,105,58553.46,FAIL
36197,105,75480.68,PASS
36198,103,40438.02,FAIL
36199,105,54207.71,PASS
36200,101,44234.95,PASS
36201,104,56524.9,FAIL
36202,103,42076.4,PASS
36203,104,60220.34,PASS
36204,103,48400.51,FAIL
36205,102,61123.73,PASS
36206,103,33584.55,PASS
36207,101,75560.23,PASS
36208,104,79098.89,PASS
36209,102,58362.49,PASS
36210,101,45089.56,PASS
36211,101,75318.85,PASS
36212,104,34645.06,PASS
36213,104,57594.32,PASS
36214,105,85727.09,PASS
36215,104,57588.27,FAIL
36216,104,45450.56,PASS
36217,101,48429.16,PASS
36218,101,47550.51,PASS
36219,103,69446.4,FAIL
36220,104,74377.25,PASS
36221,101,55150.7,PASS
36222,105,46707.64,PASS
36223,101,44555.4,PASS
36224,101,51517.77,PASS
36225,101,43629.41,FAIL
36226,103,41958.82,FAIL
36227,104,77009.62,PASS
36228,102,78982.39,PASS
36229,105,55130.49,PASS
36230,104,27996.57,PASS
36231,103,46322.92,FAIL
36232,102,54476.53,FAIL
36233,104,70159.59,PASS
36234,103,48065.1,FAIL
36235,101,20393.46,PASS
36236,101,46917.11,PASS
36237,104,68667.44,PASS
36238,105,70239.53,PASS
36239,104,51253.04,PASS
36240,104,49264.46,PASS
36241,105,41246.31,PASS
36242,105,54699.09,PASS
36243,105,52971.52,PASS
36244,103,61754.44,PASS
36245,101,60377.36,PASS
36246,104,35225.35,PASS
36247,102,71980.49,FAIL
36248,102,48287.59,PASS
36249,102,58304.49,PASS
36250,104,59187.68,PASS
36251,101,41875.55,PASS
36252,103,68708.47,PASS
36253,104,50434.38,PASS
36254,103,37406.47,PASS
36255,101,22606.27,PASS
36256,105,51440.95,PASS
36257,102,39409.67,PASS
36258,104,35950.04,PASS
36259,104,57898.74,PASS
36260,104,49153.62,FAIL
36261,101,43385.08,PASS
36262,101,43887.93,PASS
36263,103,45253.4,PASS
36264,102,41976.53,PASS
36265,103,51267.56,PASS
36266,101,61018.04,PASS
36267,103,58971.38,PASS
36268,105,100635.17,PASS
36269,105,41426.28,PASS
36270,103,62241.73,PASS
36271,104,71829.15,PASS
36272,103,56520.8,PASS
36273,101,61933.11,FAIL
36274,104,45665.52,PASS
36275,101,24096.43,PASS
36276,102,43356.89,PASS
36277,103,69283.25,PASS
36278,101,55445.86,PASS
36279,101,33537.96,PASS
36280,102,35911.44,PASS
36281,105,42026.82,PASS
36282,105,45387.82,PASS
36283,103,61840.59,PASS
36284,105,69220.81,PASS
36285,102,24894.57,PASS
36286,101,82100.28,PASS
36287,105,39935.32,PASS
36288,104,54906.1,FAIL
36289,101,67819.43,PASS
36290,103,59534.37,PASS
36291,105,37701.88,PASS
36292,105,35218.33,PASS
36293,105,64179.2,PASS
36294,101,31545.74,PASS
36295,101,64485.14,PASS
36296,105,56068.71,PASS
36297,103,36751.56,PASS
36298,102,48722.79,PASS
36299,102,50945.42,PASS
36300,105,40057.93,PASS
36301,102,36303.88,PASS
36302,101,37456.15,PASS
36303,105,21461.88,PASS
36304,102,62610.47,PASS
36305,105,63291.65,PASS
36306,101,61268.61,PASS
36307,103,39970.91,PASS
36308,102,40336.14,PASS
36309,101,66496.41,PASS
36310,101,48658.56,PASS
36311,103,43356.9,PASS
36312,102,50991.06,PASS
36313,102,31189.44,PASS
36314,103,64943.31,PASS
36315,101,65214.2,PASS
36316,105,50089.94,FAIL
36317,103,36584.42,PASS
36318,102,28302.77,PASS
36319,104,60697.19,PASS
36320,102,37462.13,PASS
36321,102,69781.58,PASS
36322,105,71327.04,PASS
36323,102,54554.72,PASS
36324,103,51011.7,PASS
36325,105,61099.75,PASS
36326,102,55792.27,PASS
36327,103,47306.07,PASS
36328,105,66715.97,PASS
36329,104,43611.98,PASS
36330,101,55193.84,PASS
36331,104,34642.48,PASS
36332,101,57780.34,PASS
36333,105,41391.07,PASS
36334,101,72795.33,PASS
36335,102,37890.79,PASS
36336,103,60786.79,PASS
36337,104,29137.6,PASS
36338,102,54462.31,FAIL
36339,105,32444.5,PASS
36340,103,69563.61,PASS
36341,104,26578.33,PASS
36342,103,58556.79,FAIL
36343,104,60382.85,PASS
36344,104,66741.93,PASS
36345,103,48247.53,PASS
36346,104,49012.36,PASS
36347,101,43021.28,PASS
36348,104,47707.21,PASS
36349,103,35387.82,FAIL
36350,102,58569.94,PASS
36351,104,61554.56,PASS
36352,103,43917.18,PASS
36353,101,54763.79,PASS
36354,104,77560.66,PASS
36355,102,53153.13,PASS
36356,104,47294.78,PASS
36357,101,45971.8,PASS
36358,105,41655.96,PASS
36359,102,47492.41,PASS
36360,104,59696.74,PASS
36361,103,57379.76,PASS
36362,103,65813.76,PASS
36363,103,63342.77,PASS
36364,102,50738.89,PASS
36365,104,26974.62,PASS
36366,104,65808.65,PASS
36367,104,51057.59,PASS
36368,101,36209.95,PASS
36369,102,45775.49,PASS
36370,103,55253.53,FAIL
36371,102,39392.05,PASS
36372,104,73761.38,FAIL
36373,105,45023.27,PASS
36374,104,41060.58,PASS
36375,104,38258.24,PASS
36376,102,29889.7,PASS
36377,101,32319.91,PASS
36378,103,66572.54,PASS
36379,102,54234.86,PASS
36380,101,63504.75,PASS
36381,103,36065.84,PASS
36382,105,49963.72,PASS
36383,104,51313.22,PASS
36384,103,54970.49,PASS
36385,105,55649.79,PASS
36386,104,60347.49,FAIL
36387,103,43387.78,FAIL
36388,103,43258.6,PASS
36389,103,32370.27,FAIL
36390,103,80106.38,PASS
36391,102,49315.1,PASS
36392,101,31657.15,PASS
36393,104,53307.19,PASS
36394,103,43080.91,PASS
36395,105,34583.09,PASS
36396,104,73806.1,PASS
36397,102,61843.79,FAIL
36398,103,34932.2,FAIL
36399,101,59569.07,PASS
36400,101,44008.05,PASS
36401,103,25042.27,PASS
36402,102,41336.4,PASS
36403,104,39124.68,PASS
36404,105,52349.2,PASS
36405,104,53309.94,PASS
36406,102,82660.31,PASS
36407,103,50436.87,PASS
36408,105,51105.38,PASS
36409,105,71746.87,PASS
36410,105,67287.88,PASS
36411,101,61520.17,PASS
36412,104,44342.48,PASS
36413,103,42379.43,PASS
36414,105,78682.61,PASS
36415,105,65449.84,PASS
36416,102,72585.69,PASS
36417,102,73001.25,FAIL
36418,105,63234.52,PASS
36419,103,59762.84,PASS
36420,103,50757.4,FAIL
36421,101,43278.96,PASS
36422,105,33303.18,PASS
36423,105,64466.87,PASS
36424,105,43008.51,PASS
36425,103,54300.55,PASS
36426,101,61647.9,PASS
36427,104,45588.29,PASS
36428,103,66307.64,PASS
36429,103,77343.98,PASS
36430,102,30779.44,PASS
36431,105,54180.29,PASS
36432,101,49899.4,PASS
36433,101,74067.2,PASS
